,x2,x4,y
754,1582.0,0.07,0.021599228
755,1588.0,0.07,0.021549836
756,1594.0,0.07,0.021500474
757,1600.0,0.07,0.021451136
758,1606.0,0.07,0.021401826
759,1612.0,0.07,0.021352544
760,1618.0,0.07,0.021303294
761,1624.0,0.07,0.021254072
762,1630.0,0.07,0.021204876
763,1636.0,0.07,0.021155711
764,1642.0,0.07,0.021106577
765,1648.0,0.07,0.021057468
766,1654.0,0.07,0.021008387
767,1660.0,0.07,0.020959334
768,1666.0,0.07,0.020910304
769,1672.0,0.07,0.0208613
770,1678.0,0.07,0.020812318
771,1684.0,0.07,0.020763358
772,1690.0,0.07,0.020714415
773,1696.0,0.07,0.020665491
774,1702.0,0.07,0.02061658
775,1708.0,0.07,0.020567682
776,1714.0,0.07,0.020518793
777,1720.0,0.07,0.020469913
778,1726.0,0.07,0.020421037
779,1732.0,0.07,0.020372158
780,1738.0,0.07,0.020323278
781,1744.0,0.07,0.020274391
782,1750.0,0.07,0.020225495
783,1756.0,0.07,0.020176584
784,1762.0,0.07,0.020127658
785,1768.0,0.07,0.020078706
786,1774.0,0.07,0.02002973
787,1780.0,0.07,0.01998072
788,1786.0,0.07,0.019931674
789,1792.0,0.07,0.01988259
790,1798.0,0.07,0.01983346
791,1804.0,0.07,0.019784277
792,1810.0,0.07,0.019735038
793,1816.0,0.07,0.01968574
794,1822.0,0.07,0.019636374
795,1828.0,0.07,0.019586934
796,1834.0,0.07,0.019537415
797,1840.0,0.07,0.019487813
798,1846.0,0.07,0.019438121
799,1852.0,0.07,0.019388331
800,1858.0,0.07,0.019338438
801,1864.0,0.07,0.019288436
802,1870.0,0.07,0.019238321
803,1876.0,0.07,0.01918808
804,1882.0,0.07,0.019137712
805,1888.0,0.07,0.019087208
806,1894.0,0.07,0.019036565
807,1900.0,0.07,0.01898577
808,1300.0,0.08,0.023722975
809,1306.0,0.08,0.023675697
810,1312.0,0.08,0.023628214
811,1318.0,0.08,0.023580538
812,1324.0,0.08,0.023532672
813,1330.0,0.08,0.023484629
814,1336.0,0.08,0.023436412
815,1342.0,0.08,0.02338803
816,1348.0,0.08,0.023339488
817,1354.0,0.08,0.023290796
818,1360.0,0.08,0.023241958
819,1366.0,0.08,0.023192985
